ID_BVOTE,NUM_ARROND,TOUR,CANDIDAT,NB_VOTE
18-61,18,1,M. BOURNAZEL Pierre-Yves,100.0
18-62,18,1,M. BOURNAZEL Pierre-Yves,59.0
18-63,18,1,M. BOURNAZEL Pierre-Yves,60.0
18-64,18,1,M. BOURNAZEL Pierre-Yves,59.0
18-65,18,1,M. BOURNAZEL Pierre-Yves,57.0
18-66,18,1,M. BOURNAZEL Pierre-Yves,126.0
18-67,18,1,M. BOURNAZEL Pierre-Yves,72.0
18-68,18,1,M. BOURNAZEL Pierre-Yves,67.0
18-1,18,1,M. DE GERMAIN Jérôme   ,2.0
18-2,18,1,M. DE GERMAIN Jérôme   ,6.0
18-3,18,1,M. DE GERMAIN Jérôme   ,5.0
18-4,18,1,M. DE GERMAIN Jérôme   ,5.0
18-5,18,1,M. DE GERMAIN Jérôme   ,5.0
18-6,18,1,M. DE GERMAIN Jérôme   ,3.0
18-7,18,1,M. DE GERMAIN Jérôme   ,5.0
18-8,18,1,M. DE GERMAIN Jérôme   ,8.0
18-9,18,1,M. DE GERMAIN Jérôme   ,5.0
18-10,18,1,M. DE GERMAIN Jérôme   ,4.0
18-11,18,1,M. DE GERMAIN Jérôme   ,10.0
18-12,18,1,M. DE GERMAIN Jérôme   ,11.0
18-13,18,1,M. DE GERMAIN Jérôme   ,6.0
18-14,18,1,M. DE GERMAIN Jérôme   ,4.0
18-15,18,1,M. DE GERMAIN Jérôme   ,6.0
18-16,18,1,M. DE GERMAIN Jérôme   ,8.0
18-17,18,1,M. DE GERMAIN Jérôme   ,10.0
18-18,18,1,M. DE GERMAIN Jérôme   ,6.0
18-19,18,1,M. DE GERMAIN Jérôme   ,5.0
18-20,18,1,M. DE GERMAIN Jérôme   ,5.0
18-21,18,1,M. DE GERMAIN Jérôme   ,5.0
18-22,18,1,M. DE GERMAIN Jérôme   ,5.0
18-23,18,1,M. DE GERMAIN Jérôme   ,6.0
18-24,18,1,M. DE GERMAIN Jérôme   ,3.0
18-25,18,1,M. DE GERMAIN Jérôme   ,5.0
18-26,18,1,M. DE GERMAIN Jérôme   ,5.0
18-27,18,1,M. DE GERMAIN Jérôme   ,7.0
18-28,18,1,M. DE GERMAIN Jérôme   ,6.0
18-29,18,1,M. DE GERMAIN Jérôme   ,7.0
18-30,18,1,M. DE GERMAIN Jérôme   ,5.0
18-31,18,1,M. DE GERMAIN Jérôme   ,10.0
18-32,18,1,M. DE GERMAIN Jérôme   ,17.0
18-33,18,1,M. DE GERMAIN Jérôme   ,4.0
18-34,18,1,M. DE GERMAIN Jérôme   ,5.0
18-35,18,1,M. DE GERMAIN Jérôme   ,2.0
18-36,18,1,M. DE GERMAIN Jérôme   ,6.0
18-37,18,1,M. DE GERMAIN Jérôme   ,2.0
18-38,18,1,M. DE GERMAIN Jérôme   ,4.0
18-39,18,1,M. DE GERMAIN Jérôme   ,8.0
18-40,18,1,M. DE GERMAIN Jérôme   ,9.0
18-41,18,1,M. DE GERMAIN Jérôme   ,13.0
18-42,18,1,M. DE GERMAIN Jérôme   ,9.0
18-43,18,1,M. DE GERMAIN Jérôme   ,4.0
18-44,18,1,M. DE GERMAIN Jérôme   ,6.0
18-45,18,1,M. DE GERMAIN Jérôme   ,2.0
18-46,18,1,M. DE GERMAIN Jérôme   ,4.0
18-47,18,1,M. DE GERMAIN Jérôme   ,2.0
18-48,18,1,M. DE GERMAIN Jérôme   ,7.0
18-49,18,1,M. DE GERMAIN Jérôme   ,3.0
18-50,18,1,M. DE GERMAIN Jérôme   ,5.0
18-51,18,1,M. DE GERMAIN Jérôme   ,2.0
18-52,18,1,M. DE GERMAIN Jérôme   ,5.0
18-53,18,1,M. DE GERMAIN Jérôme   ,6.0
18-54,18,1,M. DE GERMAIN Jérôme   ,6.0
18-55,18,1,M. DE GERMAIN Jérôme   ,6.0
18-56,18,1,M. DE GERMAIN Jérôme   ,1.0
18-57,18,1,M. DE GERMAIN Jérôme   ,6.0
18-58,18,1,M. DE GERMAIN Jérôme   ,5.0
18-59,18,1,M. DE GERMAIN Jérôme   ,8.0
18-60,18,1,M. DE GERMAIN Jérôme   ,8.0
18-61,18,1,M. DE GERMAIN Jérôme   ,7.0
18-62,18,1,M. DE GERMAIN Jérôme   ,5.0
18-63,18,1,M. DE GERMAIN Jérôme   ,10.0
18-64,18,1,M. DE GERMAIN Jérôme   ,3.0
18-65,18,1,M. DE GERMAIN Jérôme   ,4.0
18-66,18,1,M. DE GERMAIN Jérôme   ,2.0
18-67,18,1,M. DE GERMAIN Jérôme   ,6.0
18-68,18,1,M. DE GERMAIN Jérôme   ,6.0
18-1,18,1,Mme BOUX Anne-Claire    ,131.0
18-2,18,1,Mme BOUX Anne-Claire    ,115.0
18-3,18,1,Mme BOUX Anne-Claire    ,95.0
18-4,18,1,Mme BOUX Anne-Claire    ,147.0
18-5,18,1,Mme BOUX Anne-Claire    ,95.0
18-6,18,1,Mme BOUX Anne-Claire    ,121.0
18-7,18,1,Mme BOUX Anne-Claire    ,120.0
18-8,18,1,Mme BOUX Anne-Claire    ,130.0
18-9,18,1,Mme BOUX Anne-Claire    ,134.0
18-10,18,1,Mme BOUX Anne-Claire    ,156.0
18-11,18,1,Mme BOUX Anne-Claire    ,152.0
18-12,18,1,Mme BOUX Anne-Claire    ,73.0
18-13,18,1,Mme BOUX Anne-Claire    ,42.0
18-14,18,1,Mme BOUX Anne-Claire    ,148.0
18-15,18,1,Mme BOUX Anne-Claire    ,132.0
18-16,18,1,Mme BOUX Anne-Claire    ,121.0
18-17,18,1,Mme BOUX Anne-Claire    ,154.0
18-18,18,1,Mme BOUX Anne-Claire    ,168.0
18-19,18,1,Mme BOUX Anne-Claire    ,172.0
18-20,18,1,Mme BOUX Anne-Claire    ,126.0
18-21,18,1,Mme BOUX Anne-Claire    ,130.0
18-22,18,1,Mme BOUX Anne-Claire    ,102.0
18-23,18,1,Mme BOUX Anne-Claire    ,105.0
18-24,18,1,Mme BOUX Anne-Claire    ,107.0
18-25,18,1,Mme BOUX Anne-Claire    ,82.0
18-26,18,1,Mme BOUX Anne-Claire    ,118.0
18-27,18,1,Mme BOUX Anne-Claire    ,113.0
18-28,18,1,Mme BOUX Anne-Claire    ,126.0
18-29,18,1,Mme BOUX Anne-Claire    ,106.0
18-30,18,1,Mme BOUX Anne-Claire    ,118.0
18-31,18,1,Mme BOUX Anne-Claire    ,124.0
18-32,18,1,Mme BOUX Anne-Claire    ,102.0
18-33,18,1,Mme BOUX Anne-Claire    ,115.0
18-34,18,1,Mme BOUX Anne-Claire    ,111.0
18-35,18,1,Mme BOUX Anne-Claire    ,92.0
18-36,18,1,Mme BOUX Anne-Claire    ,120.0
18-37,18,1,Mme BOUX Anne-Claire    ,115.0
18-38,18,1,Mme BOUX Anne-Claire    ,121.0
18-39,18,1,Mme BOUX Anne-Claire    ,120.0
18-40,18,1,Mme BOUX Anne-Claire    ,97.0
18-41,18,1,Mme BOUX Anne-Claire    ,111.0
18-42,18,1,Mme BOUX Anne-Claire    ,104.0
18-43,18,1,Mme BOUX Anne-Claire    ,82.0
18-44,18,1,Mme BOUX Anne-Claire    ,30.0
18-45,18,1,Mme BOUX Anne-Claire    ,75.0
18-46,18,1,Mme BOUX Anne-Claire    ,96.0
18-47,18,1,Mme BOUX Anne-Claire    ,113.0
18-48,18,1,Mme BOUX Anne-Claire    ,116.0
18-49,18,1,Mme BOUX Anne-Claire    ,31.0
18-50,18,1,Mme BOUX Anne-Claire    ,18.0
18-51,18,1,Mme BOUX Anne-Claire    ,46.0
18-52,18,1,Mme BOUX Anne-Claire    ,154.0
18-53,18,1,Mme BOUX Anne-Claire    ,110.0
18-54,18,1,Mme BOUX Anne-Claire    ,64.0
18-55,18,1,Mme BOUX Anne-Claire    ,142.0
18-56,18,1,Mme BOUX Anne-Claire    ,71.0
18-57,18,1,Mme BOUX Anne-Claire    ,126.0
18-58,18,1,Mme BOUX Anne-Claire    ,103.0
18-59,18,1,Mme BOUX Anne-Claire    ,98.0
18-60,18,1,Mme BOUX Anne-Claire    ,140.0
18-61,18,1,Mme BOUX Anne-Claire    ,116.0
18-62,18,1,Mme BOUX Anne-Claire    ,120.0
18-63,18,1,Mme BOUX Anne-Claire    ,78.0
18-64,18,1,Mme BOUX Anne-Claire    ,46.0
18-65,18,1,Mme BOUX Anne-Claire    ,32.0
18-66,18,1,Mme BOUX Anne-Claire    ,121.0
18-67,18,1,Mme BOUX Anne-Claire    ,113.0
18-68,18,1,Mme BOUX Anne-Claire    ,102.0
18-1,18,1,M. ELALOUF Lucas    ,31.0
18-2,18,1,M. ELALOUF Lucas    ,53.0
18-3,18,1,M. ELALOUF Lucas    ,40.0
18-4,18,1,M. ELALOUF Lucas    ,48.0
18-5,18,1,M. ELALOUF Lucas    ,47.0
18-6,18,1,M. ELALOUF Lucas    ,22.0
18-7,18,1,M. ELALOUF Lucas    ,40.0
18-8,18,1,M. ELALOUF Lucas    ,21.0
18-9,18,1,M. ELALOUF Lucas    ,35.0
18-10,18,1,M. ELALOUF Lucas    ,34.0
18-11,18,1,M. ELALOUF Lucas    ,39.0
18-12,18,1,M. ELALOUF Lucas    ,24.0
18-13,18,1,M. ELALOUF Lucas    ,60.0
18-14,18,1,M. ELALOUF Lucas    ,45.0
18-15,18,1,M. ELALOUF Lucas    ,32.0
18-16,18,1,M. ELALOUF Lucas    ,31.0
18-17,18,1,M. ELALOUF Lucas    ,39.0
18-18,18,1,M. ELALOUF Lucas    ,33.0
18-19,18,1,M. ELALOUF Lucas    ,40.0
18-20,18,1,M. ELALOUF Lucas    ,43.0
18-21,18,1,M. ELALOUF Lucas    ,57.0
18-22,18,1,M. ELALOUF Lucas    ,43.0
18-23,18,1,M. ELALOUF Lucas    ,46.0
18-24,18,1,M. ELALOUF Lucas    ,38.0
18-25,18,1,M. ELALOUF Lucas    ,52.0
18-26,18,1,M. ELALOUF Lucas    ,41.0
18-27,18,1,M. ELALOUF Lucas    ,46.0
18-28,18,1,M. ELALOUF Lucas    ,57.0
18-29,18,1,M. ELALOUF Lucas    ,49.0
18-30,18,1,M. ELALOUF Lucas    ,41.0
18-31,18,1,M. ELALOUF Lucas    ,32.0
18-32,18,1,M. ELALOUF Lucas    ,48.0
18-33,18,1,M. ELALOUF Lucas    ,32.0
18-34,18,1,M. ELALOUF Lucas    ,35.0
18-35,18,1,M. ELALOUF Lucas    ,43.0
18-36,18,1,M. ELALOUF Lucas    ,39.0
18-37,18,1,M. ELALOUF Lucas    ,36.0
18-38,18,1,M. ELALOUF Lucas    ,40.0
18-39,18,1,M. ELALOUF Lucas    ,47.0
18-40,18,1,M. ELALOUF Lucas    ,77.0
18-41,18,1,M. ELALOUF Lucas    ,42.0
18-42,18,1,M. ELALOUF Lucas    ,38.0
18-43,18,1,M. ELALOUF Lucas    ,49.0
18-44,18,1,M. ELALOUF Lucas    ,20.0
18-45,18,1,M. ELALOUF Lucas    ,41.0
18-46,18,1,M. ELALOUF Lucas    ,44.0
18-47,18,1,M. ELALOUF Lucas    ,28.0
18-48,18,1,M. ELALOUF Lucas    ,33.0
18-49,18,1,M. ELALOUF Lucas    ,55.0
18-50,18,1,M. ELALOUF Lucas    ,45.0
18-51,18,1,M. ELALOUF Lucas    ,62.0
18-52,18,1,M. ELALOUF Lucas    ,43.0
18-53,18,1,M. ELALOUF Lucas    ,16.0
18-54,18,1,M. ELALOUF Lucas    ,20.0
18-55,18,1,M. ELALOUF Lucas    ,23.0
18-56,18,1,M. ELALOUF Lucas    ,36.0
18-57,18,1,M. ELALOUF Lucas    ,24.0
18-58,18,1,M. ELALOUF Lucas    ,20.0
18-59,18,1,M. ELALOUF Lucas    ,20.0
18-60,18,1,M. ELALOUF Lucas    ,27.0
18-61,18,1,M. ELALOUF Lucas    ,32.0
18-62,18,1,M. ELALOUF Lucas    ,29.0
18-63,18,1,M. ELALOUF Lucas    ,32.0
18-64,18,1,M. ELALOUF Lucas    ,39.0
18-65,18,1,M. ELALOUF Lucas    ,47.0
18-66,18,1,M. ELALOUF Lucas    ,30.0
18-67,18,1,M. ELALOUF Lucas    ,33.0
18-68,18,1,M. ELALOUF Lucas    ,28.0
18-1,18,1,M. GIBERT Florian    ,1.0
18-2,18,1,M. GIBERT Florian    ,1.0
18-3,18,1,M. GIBERT Florian    ,3.0
18-4,18,1,M. GIBERT Florian    ,4.0
18-5,18,1,M. GIBERT Florian    ,0.0
18-6,18,1,M. GIBERT Florian    ,0.0
18-7,18,1,M. GIBERT Florian    ,2.0
18-8,18,1,M. GIBERT Florian    ,3.0
18-9,18,1,M. GIBERT Florian    ,2.0
18-10,18,1,M. GIBERT Florian    ,7.0
18-11,18,1,M. GIBERT Florian    ,1.0
18-12,18,1,M. GIBERT Florian    ,5.0
18-13,18,1,M. GIBERT Florian    ,2.0
18-14,18,1,M. GIBERT Florian    ,5.0
18-15,18,1,M. GIBERT Florian    ,4.0
18-16,18,1,M. GIBERT Florian    ,4.0
18-17,18,1,M. GIBERT Florian    ,2.0
18-18,18,1,M. GIBERT Florian    ,3.0
18-19,18,1,M. GIBERT Florian    ,4.0
18-20,18,1,M. GIBERT Florian    ,3.0
18-21,18,1,M. GIBERT Florian    ,2.0
18-22,18,1,M. GIBERT Florian    ,0.0
18-23,18,1,M. GIBERT Florian    ,3.0
18-24,18,1,M. GIBERT Florian    ,3.0
18-25,18,1,M. GIBERT Florian    ,4.0
18-26,18,1,M. GIBERT Florian    ,4.0
18-27,18,1,M. GIBERT Florian    ,2.0
18-28,18,1,M. GIBERT Florian    ,3.0
18-29,18,1,M. GIBERT Florian    ,1.0
18-30,18,1,M. GIBERT Florian    ,3.0
18-31,18,1,M. GIBERT Florian    ,3.0
18-32,18,1,M. GIBERT Florian    ,4.0
18-33,18,1,M. GIBERT Florian    ,2.0
18-34,18,1,M. GIBERT Florian    ,0.0
18-35,18,1,M. GIBERT Florian    ,5.0
18-36,18,1,M. GIBERT Florian    ,0.0
18-37,18,1,M. GIBERT Florian    ,2.0
18-38,18,1,M. GIBERT Florian    ,2.0
18-39,18,1,M. GIBERT Florian    ,4.0
18-40,18,1,M. GIBERT Florian    ,2.0
18-41,18,1,M. GIBERT Florian    ,5.0
18-42,18,1,M. GIBERT Florian    ,0.0
18-43,18,1,M. GIBERT Florian    ,1.0
18-44,18,1,M. GIBERT Florian    ,2.0
18-45,18,1,M. GIBERT Florian    ,5.0
18-46,18,1,M. GIBERT Florian    ,5.0
18-47,18,1,M. GIBERT Florian    ,3.0
18-48,18,1,M. GIBERT Florian    ,4.0
18-49,18,1,M. GIBERT Florian    ,1.0
18-50,18,1,M. GIBERT Florian    ,2.0
18-51,18,1,M. GIBERT Florian    ,3.0
18-52,18,1,M. GIBERT Florian    ,3.0
18-53,18,1,M. GIBERT Florian    ,5.0
18-54,18,1,M. GIBERT Florian    ,5.0
18-55,18,1,M. GIBERT Florian    ,6.0
18-56,18,1,M. GIBERT Florian    ,3.0
18-57,18,1,M. GIBERT Florian    ,3.0
18-58,18,1,M. GIBERT Florian    ,2.0
18-59,18,1,M. GIBERT Florian    ,3.0
18-60,18,1,M. GIBERT Florian    ,2.0
18-61,18,1,M. GIBERT Florian    ,2.0
18-62,18,1,M. GIBERT Florian    ,5.0
18-63,18,1,M. GIBERT Florian    ,3.0
18-64,18,1,M. GIBERT Florian    ,3.0
18-65,18,1,M. GIBERT Florian    ,2.0
18-66,18,1,M. GIBERT Florian    ,2.0
18-67,18,1,M. GIBERT Florian    ,1.0
18-68,18,1,M. GIBERT Florian    ,2.0
18-1,18,1,M. AKSAS Abdellah,6.0
18-2,18,1,M. AKSAS Abdellah,3.0
18-3,18,1,M. AKSAS Abdellah,5.0
18-4,18,1,M. AKSAS Abdellah,1.0
18-5,18,1,M. AKSAS Abdellah,2.0
18-6,18,1,M. AKSAS Abdellah,3.0
18-7,18,1,M. AKSAS Abdellah,4.0
18-8,18,1,M. AKSAS Abdellah,0.0
18-9,18,1,M. AKSAS Abdellah,6.0
18-10,18,1,M. AKSAS Abdellah,2.0
18-11,18,1,M. AKSAS Abdellah,5.0
18-12,18,1,M. AKSAS Abdellah,2.0
18-13,18,1,M. AKSAS Abdellah,6.0
18-14,18,1,M. AKSAS Abdellah,4.0
18-15,18,1,M. AKSAS Abdellah,2.0
18-16,18,1,M. AKSAS Abdellah,4.0
18-17,18,1,M. AKSAS Abdellah,5.0
18-18,18,1,M. AKSAS Abdellah,8.0
18-19,18,1,M. AKSAS Abdellah,3.0
18-20,18,1,M. AKSAS Abdellah,6.0
18-21,18,1,M. AKSAS Abdellah,2.0
18-22,18,1,M. AKSAS Abdellah,4.0
18-23,18,1,M. AKSAS Abdellah,2.0
18-24,18,1,M. AKSAS Abdellah,4.0
18-25,18,1,M. AKSAS Abdellah,2.0
18-26,18,1,M. AKSAS Abdellah,3.0
18-27,18,1,M. AKSAS Abdellah,2.0
18-28,18,1,M. AKSAS Abdellah,4.0
18-29,18,1,M. AKSAS Abdellah,3.0
18-30,18,1,M. AKSAS Abdellah,3.0
18-31,18,1,M. AKSAS Abdellah,11.0
18-32,18,1,M. AKSAS Abdellah,6.0
18-33,18,1,M. AKSAS Abdellah,7.0
18-34,18,1,M. AKSAS Abdellah,4.0
18-35,18,1,M. AKSAS Abdellah,1.0
18-36,18,1,M. AKSAS Abdellah,1.0
18-37,18,1,M. AKSAS Abdellah,0.0
18-38,18,1,M. AKSAS Abdellah,3.0
18-39,18,1,M. AKSAS Abdellah,4.0
18-40,18,1,M. AKSAS Abdellah,6.0
18-41,18,1,M. AKSAS Abdellah,3.0
18-42,18,1,M. AKSAS Abdellah,5.0
18-43,18,1,M. AKSAS Abdellah,5.0
18-44,18,1,M. AKSAS Abdellah,1.0
18-45,18,1,M. AKSAS Abdellah,2.0
18-46,18,1,M. AKSAS Abdellah,5.0
18-47,18,1,M. AKSAS Abdellah,2.0
18-48,18,1,M. AKSAS Abdellah,2.0
18-49,18,1,M. AKSAS Abdellah,4.0
18-50,18,1,M. AKSAS Abdellah,9.0
18-51,18,1,M. AKSAS Abdellah,2.0
18-52,18,1,M. AKSAS Abdellah,9.0
18-53,18,1,M. AKSAS Abdellah,7.0
18-54,18,1,M. AKSAS Abdellah,7.0
18-55,18,1,M. AKSAS Abdellah,5.0
18-56,18,1,M. AKSAS Abdellah,3.0
18-57,18,1,M. AKSAS Abdellah,4.0
18-58,18,1,M. AKSAS Abdellah,5.0
18-59,18,1,M. AKSAS Abdellah,9.0
18-60,18,1,M. AKSAS Abdellah,7.0
18-61,18,1,M. AKSAS Abdellah,4.0
18-62,18,1,M. AKSAS Abdellah,6.0
18-63,18,1,M. AKSAS Abdellah,3.0
18-64,18,1,M. AKSAS Abdellah,5.0
18-65,18,1,M. AKSAS Abdellah,1.0
18-66,18,1,M. AKSAS Abdellah,2.0
18-67,18,1,M. AKSAS Abdellah,4.0
18-68,18,1,M. AKSAS Abdellah,3.0
18-1,18,1,M. GRANIER Rudolph,84.0
18-2,18,1,M. GRANIER Rudolph,76.0
18-3,18,1,M. GRANIER Rudolph,116.0
18-4,18,1,M. GRANIER Rudolph,110.0
18-5,18,1,M. GRANIER Rudolph,72.0
18-6,18,1,M. GRANIER Rudolph,68.0
18-7,18,1,M. GRANIER Rudolph,41.0
18-8,18,1,M. GRANIER Rudolph,35.0
18-9,18,1,M. GRANIER Rudolph,62.0
18-10,18,1,M. GRANIER Rudolph,54.0
18-11,18,1,M. GRANIER Rudolph,64.0
18-12,18,1,M. GRANIER Rudolph,65.0
18-13,18,1,M. GRANIER Rudolph,48.0
18-14,18,1,M. GRANIER Rudolph,67.0
18-15,18,1,M. GRANIER Rudolph,63.0
18-16,18,1,M. GRANIER Rudolph,75.0
18-17,18,1,M. GRANIER Rudolph,55.0
18-18,18,1,M. GRANIER Rudolph,51.0
18-19,18,1,M. GRANIER Rudolph,64.0
18-20,18,1,M. GRANIER Rudolph,56.0
18-21,18,1,M. GRANIER Rudolph,66.0
18-22,18,1,M. GRANIER Rudolph,71.0
18-23,18,1,M. GRANIER Rudolph,56.0
18-24,18,1,M. GRANIER Rudolph,81.0
18-25,18,1,M. GRANIER Rudolph,115.0
18-26,18,1,M. GRANIER Rudolph,64.0
18-27,18,1,M. GRANIER Rudolph,45.0
18-28,18,1,M. GRANIER Rudolph,105.0
18-29,18,1,M. GRANIER Rudolph,110.0
18-30,18,1,M. GRANIER Rudolph,112.0
18-31,18,1,M. GRANIER Rudolph,113.0
18-32,18,1,M. GRANIER Rudolph,101.0
18-33,18,1,M. GRANIER Rudolph,81.0
18-34,18,1,M. GRANIER Rudolph,109.0
18-35,18,1,M. GRANIER Rudolph,90.0
18-36,18,1,M. GRANIER Rudolph,80.0
18-37,18,1,M. GRANIER Rudolph,119.0
18-38,18,1,M. GRANIER Rudolph,105.0
18-39,18,1,M. GRANIER Rudolph,109.0
18-40,18,1,M. GRANIER Rudolph,101.0
18-41,18,1,M. GRANIER Rudolph,85.0
18-42,18,1,M. GRANIER Rudolph,74.0
18-43,18,1,M. GRANIER Rudolph,101.0
18-44,18,1,M. GRANIER Rudolph,42.0
18-45,18,1,M. GRANIER Rudolph,63.0
18-46,18,1,M. GRANIER Rudolph,90.0
18-47,18,1,M. GRANIER Rudolph,59.0
18-48,18,1,M. GRANIER Rudolph,51.0
18-49,18,1,M. GRANIER Rudolph,43.0
18-50,18,1,M. GRANIER Rudolph,46.0
18-51,18,1,M. GRANIER Rudolph,60.0
18-52,18,1,M. GRANIER Rudolph,77.0
18-53,18,1,M. GRANIER Rudolph,44.0
18-54,18,1,M. GRANIER Rudolph,42.0
18-55,18,1,M. GRANIER Rudolph,45.0
18-56,18,1,M. GRANIER Rudolph,43.0
18-57,18,1,M. GRANIER Rudolph,52.0
18-58,18,1,M. GRANIER Rudolph,49.0
18-59,18,1,M. GRANIER Rudolph,55.0
18-60,18,1,M. GRANIER Rudolph,65.0
18-61,18,1,M. GRANIER Rudolph,52.0
18-62,18,1,M. GRANIER Rudolph,55.0
18-63,18,1,M. GRANIER Rudolph,67.0
18-64,18,1,M. GRANIER Rudolph,61.0
18-65,18,1,M. GRANIER Rudolph,69.0
18-66,18,1,M. GRANIER Rudolph,62.0
18-67,18,1,M. GRANIER Rudolph,69.0
18-68,18,1,M. GRANIER Rudolph,45.0
18-1,18,1,M. MAZUR Jean-Jacques,0.0
18-2,18,1,M. MAZUR Jean-Jacques,0.0
18-3,18,1,M. MAZUR Jean-Jacques,1.0
18-4,18,1,M. MAZUR Jean-Jacques,2.0
18-5,18,1,M. MAZUR Jean-Jacques,0.0
18-6,18,1,M. MAZUR Jean-Jacques,4.0
18-7,18,1,M. MAZUR Jean-Jacques,4.0
18-8,18,1,M. MAZUR Jean-Jacques,5.0
18-9,18,1,M. MAZUR Jean-Jacques,0.0
18-10,18,1,M. MAZUR Jean-Jacques,4.0
18-11,18,1,M. MAZUR Jean-Jacques,3.0
18-12,18,1,M. MAZUR Jean-Jacques,5.0
18-13,18,1,M. MAZUR Jean-Jacques,2.0
18-14,18,1,M. MAZUR Jean-Jacques,7.0
18-15,18,1,M. MAZUR Jean-Jacques,4.0
18-16,18,1,M. MAZUR Jean-Jacques,2.0
18-17,18,1,M. MAZUR Jean-Jacques,2.0
18-18,18,1,M. MAZUR Jean-Jacques,1.0
18-19,18,1,M. MAZUR Jean-Jacques,4.0
18-20,18,1,M. MAZUR Jean-Jacques,5.0
18-21,18,1,M. MAZUR Jean-Jacques,0.0
18-22,18,1,M. MAZUR Jean-Jacques,1.0
18-23,18,1,M. MAZUR Jean-Jacques,0.0
18-24,18,1,M. MAZUR Jean-Jacques,1.0
18-25,18,1,M. MAZUR Jean-Jacques,2.0
18-26,18,1,M. MAZUR Jean-Jacques,4.0
18-27,18,1,M. MAZUR Jean-Jacques,0.0
18-28,18,1,M. MAZUR Jean-Jacques,3.0
18-29,18,1,M. MAZUR Jean-Jacques,5.0
18-30,18,1,M. MAZUR Jean-Jacques,5.0
18-31,18,1,M. MAZUR Jean-Jacques,0.0
18-32,18,1,M. MAZUR Jean-Jacques,3.0
18-33,18,1,M. MAZUR Jean-Jacques,6.0
18-34,18,1,M. MAZUR Jean-Jacques,4.0
18-35,18,1,M. MAZUR Jean-Jacques,4.0
18-36,18,1,M. MAZUR Jean-Jacques,3.0
18-37,18,1,M. MAZUR Jean-Jacques,4.0
18-38,18,1,M. MAZUR Jean-Jacques,5.0
18-39,18,1,M. MAZUR Jean-Jacques,3.0
18-40,18,1,M. MAZUR Jean-Jacques,2.0
18-41,18,1,M. MAZUR Jean-Jacques,3.0
18-42,18,1,M. MAZUR Jean-Jacques,4.0
18-43,18,1,M. MAZUR Jean-Jacques,1.0
18-44,18,1,M. MAZUR Jean-Jacques,0.0
18-45,18,1,M. MAZUR Jean-Jacques,3.0
18-46,18,1,M. MAZUR Jean-Jacques,0.0
18-47,18,1,M. MAZUR Jean-Jacques,1.0
18-48,18,1,M. MAZUR Jean-Jacques,2.0
18-49,18,1,M. MAZUR Jean-Jacques,3.0
18-50,18,1,M. MAZUR Jean-Jacques,3.0
18-51,18,1,M. MAZUR Jean-Jacques,1.0
18-52,18,1,M. MAZUR Jean-Jacques,5.0
18-53,18,1,M. MAZUR Jean-Jacques,1.0
18-54,18,1,M. MAZUR Jean-Jacques,1.0
18-55,18,1,M. MAZUR Jean-Jacques,3.0
18-56,18,1,M. MAZUR Jean-Jacques,2.0
18-57,18,1,M. MAZUR Jean-Jacques,2.0
18-58,18,1,M. MAZUR Jean-Jacques,1.0
18-59,18,1,M. MAZUR Jean-Jacques,3.0
18-60,18,1,M. MAZUR Jean-Jacques,5.0
18-61,18,1,M. MAZUR Jean-Jacques,0.0
18-62,18,1,M. MAZUR Jean-Jacques,4.0
18-63,18,1,M. MAZUR Jean-Jacques,5.0
18-64,18,1,M. MAZUR Jean-Jacques,2.0
18-65,18,1,M. MAZUR Jean-Jacques,3.0
18-66,18,1,M. MAZUR Jean-Jacques,1.0
18-67,18,1,M. MAZUR Jean-Jacques,3.0
18-68,18,1,M. MAZUR Jean-Jacques,4.0
18-1,18,1,M. LISCIA Pierre,22.0
18-2,18,1,M. LISCIA Pierre,17.0
18-3,18,1,M. LISCIA Pierre,37.0
18-4,18,1,M. LISCIA Pierre,26.0
18-5,18,1,M. LISCIA Pierre,7.0
18-6,18,1,M. LISCIA Pierre,17.0
18-7,18,1,M. LISCIA Pierre,18.0
18-8,18,1,M. LISCIA Pierre,37.0
18-9,18,1,M. LISCIA Pierre,22.0
18-10,18,1,M. LISCIA Pierre,19.0
18-11,18,1,M. LISCIA Pierre,19.0
18-12,18,1,M. LISCIA Pierre,10.0
18-13,18,1,M. LISCIA Pierre,8.0
18-14,18,1,M. LISCIA Pierre,13.0
18-15,18,1,M. LISCIA Pierre,12.0
18-16,18,1,M. LISCIA Pierre,20.0
18-17,18,1,M. LISCIA Pierre,21.0
18-18,18,1,M. LISCIA Pierre,22.0
18-19,18,1,M. LISCIA Pierre,25.0
18-20,18,1,M. LISCIA Pierre,24.0
18-21,18,1,M. LISCIA Pierre,16.0
18-22,18,1,M. LISCIA Pierre,18.0
18-23,18,1,M. LISCIA Pierre,17.0
18-24,18,1,M. LISCIA Pierre,9.0
18-25,18,1,M. LISCIA Pierre,17.0
18-26,18,1,M. LISCIA Pierre,16.0
18-27,18,1,M. LISCIA Pierre,14.0
18-28,18,1,M. LISCIA Pierre,26.0
18-29,18,1,M. LISCIA Pierre,19.0
18-30,18,1,M. LISCIA Pierre,28.0
18-31,18,1,M. LISCIA Pierre,23.0
18-32,18,1,M. LISCIA Pierre,12.0
18-33,18,1,M. LISCIA Pierre,22.0
18-34,18,1,M. LISCIA Pierre,29.0
18-35,18,1,M. LISCIA Pierre,27.0
